INCIDENT_DATE_TIME,ZIP_CODE,Group_Count
2013-04-27,11218.0,4
2013-04-27,11219.0,2
2013-04-27,11220.0,9
2013-04-27,11221.0,24
2013-04-27,11222.0,4
2013-04-27,11213.0,5
2013-04-27,11364.0,2
2013-04-27,11417.0,6
2013-04-27,11366.0,3
2013-04-27,11422.0,5
2013-04-27,11423.0,2
2013-04-27,11426.0,1
2013-04-27,11427.0,2
2013-04-27,11428.0,2
2013-04-27,11429.0,3
2013-04-27,11430.0,1
2013-04-27,11432.0,1
2013-04-27,11433.0,13
2013-04-27,11434.0,6
2013-04-27,11435.0,7
2013-04-27,11436.0,3
2013-04-27,11691.0,9
2013-04-27,11693.0,2
2013-04-27,11694.0,5
2013-04-27,11697.0,1
2013-04-27,99999.0,28
2013-04-27,11421.0,3
2013-04-27,11420.0,7
2013-04-27,11419.0,4
2013-04-27,11418.0,6
2013-04-27,11367.0,5
2013-04-27,11368.0,10
2013-04-27,11369.0,3
2013-04-27,11370.0,2
2013-04-27,11372.0,3
2013-04-27,11373.0,6
2013-04-27,11374.0,1
2013-04-27,11375.0,4
2013-04-27,11365.0,4
2013-04-27,11377.0,11
2013-04-27,11379.0,3
2013-04-27,11385.0,11
2013-04-27,11411.0,1
2013-04-27,11412.0,4
2013-04-27,11413.0,3
2013-04-27,11414.0,4
2013-04-27,11415.0,1
2013-04-27,11416.0,1
2013-04-27,11378.0,1
2013-04-27,11204.0,6
2013-04-27,11201.0,10
2013-04-27,11106.0,2
2013-04-27,10025.0,10
2013-04-27,10026.0,5
2013-04-27,10027.0,14
2013-04-27,10028.0,3
2013-04-27,10029.0,14
2013-04-27,10030.0,6
2013-04-27,10031.0,9
2013-04-27,10032.0,10
2013-04-27,10033.0,5
2013-04-27,10034.0,7
2013-04-27,10035.0,15
2013-04-27,10036.0,6
2013-04-27,10037.0,5
2013-04-27,10038.0,4
2013-04-27,10039.0,2
2013-04-27,10040.0,6
2013-04-27,10128.0,1
2013-04-27,10023.0,3
2013-04-27,10301.0,5
2013-04-27,10022.0,8
2013-04-27,10019.0,4
2013-04-27,11203.0,6
2013-04-27,10001.0,12
2013-04-27,10002.0,20
2013-04-27,10003.0,6
2013-04-27,10004.0,1
2013-04-27,10005.0,4
2013-04-27,10006.0,1
2013-04-27,10007.0,6
2013-04-27,10009.0,13
2013-04-27,10010.0,7
2013-04-27,10011.0,7
2013-04-27,10012.0,10
2013-04-27,10013.0,6
2013-04-27,10014.0,6
2013-04-27,10016.0,12
2013-04-27,10017.0,4
2013-04-27,10018.0,7
2013-04-27,10021.0,6
2013-04-27,10302.0,3
2013-04-27,10024.0,11
2013-04-27,10304.0,11
2013-04-27,10464.0,2
2013-04-27,10465.0,9
2013-04-27,10466.0,8
2013-04-27,10467.0,19
2013-04-27,10468.0,7
2013-04-27,10469.0,12
2013-04-27,10470.0,1
2013-04-27,10471.0,1
2013-04-27,10472.0,9
2013-04-27,10473.0,8
2013-04-27,10474.0,1
2013-04-27,10475.0,5
2013-04-27,11101.0,4
2013-04-27,11102.0,3
2013-04-27,11103.0,2
2013-04-27,11104.0,5
2013-04-27,10303.0,3
2013-04-27,10463.0,11
2013-04-27,10462.0,8
2013-04-27,11105.0,2
2013-04-27,10460.0,13
2013-04-27,10461.0,5
2013-04-27,10306.0,6
2013-04-27,10307.0,4
2013-04-27,10308.0,3
2013-04-27,10309.0,7
2013-04-27,10310.0,1
2013-04-27,10312.0,4
2013-04-27,10314.0,13
2013-04-27,10451.0,21
2013-04-27,10305.0,4
2013-04-27,10453.0,8
2013-04-27,10454.0,9
2013-04-27,10455.0,10
2013-04-27,10456.0,18
2013-04-27,10457.0,16
2013-04-27,10458.0,12
2013-04-27,10459.0,19
2013-04-27,10452.0,6
2013-04-28,11228.0,1
2013-04-28,11229.0,11
2013-04-28,11230.0,7
2013-04-28,11231.0,5
2013-04-28,11232.0,1
2013-04-28,11233.0,6
2013-04-28,11358.0,3
2013-04-28,11234.0,12
2013-04-28,11238.0,1
2013-04-28,11236.0,5
2013-04-28,11237.0,10
2013-04-28,11239.0,4
2013-04-28,11354.0,7
2013-04-28,11355.0,6
2013-04-28,11356.0,2
2013-04-28,11357.0,4
2013-04-28,11226.0,15
2013-04-28,11235.0,8
2013-04-28,11225.0,5
2013-04-28,11216.0,7
2013-04-28,11223.0,6
2013-04-28,11360.0,1
2013-04-28,11206.0,12
2013-04-28,11207.0,11
2013-04-28,11208.0,11
2013-04-28,11209.0,2
2013-04-28,11210.0,6
2013-04-28,11211.0,16
2013-04-28,11212.0,11
2013-04-28,11213.0,14
2013-04-28,11214.0,6
2013-04-28,11215.0,9
2013-04-28,11217.0,3
2013-04-28,11218.0,4
2013-04-28,11219.0,7
2013-04-28,11220.0,5
2013-04-28,11221.0,11
2013-04-28,11222.0,4
2013-04-28,11224.0,5
2013-04-28,11361.0,3
2013-04-28,11205.0,5
2013-04-28,11364.0,4
2013-04-28,11420.0,5
2013-04-28,11421.0,3
2013-04-28,11422.0,2
2013-04-28,11426.0,1
2013-04-28,11427.0,3
2013-04-28,11429.0,4
2013-04-28,11430.0,1
2013-04-28,11432.0,11
2013-04-28,11433.0,5
2013-04-28,11434.0,6
2013-04-28,11435.0,6
2013-04-28,11436.0,3
2013-04-28,11691.0,13
2013-04-28,11692.0,1
2013-04-28,11693.0,2
2013-04-28,11694.0,3
2013-04-28,99999.0,13
2013-04-28,11419.0,7
2013-04-28,11362.0,3
2013-04-28,11418.0,5
2013-04-28,11416.0,6
2013-04-28,11365.0,6
2013-04-28,11367.0,6
2013-04-28,11368.0,7
2013-04-28,11369.0,3
2013-04-28,11370.0,4
2013-04-28,11372.0,5
2013-04-28,11373.0,14
2013-04-28,11374.0,3
2013-04-28,11375.0,5
2013-04-28,11377.0,4
2013-04-28,11378.0,3
2013-04-28,11385.0,6
2013-04-28,11411.0,4
2013-04-28,11412.0,1
2013-04-28,11413.0,4
2013-04-28,11414.0,3
2013-04-28,11415.0,3
2013-04-28,11417.0,2
2013-04-28,11204.0,7
2013-04-28,11101.0,6
2013-04-28,11201.0,14
2013-04-28,10027.0,11
2013-04-28,10028.0,3
2013-04-28,10029.0,15
2013-04-28,10030.0,7
2013-04-28,10031.0,9
2013-04-28,10032.0,5
2013-04-28,10033.0,9
2013-04-28,10026.0,7
2013-04-28,10034.0,4
2013-04-28,10036.0,5
2013-04-28,10037.0,3
2013-04-28,10038.0,6
2013-04-28,10039.0,4
2013-04-28,10040.0,5
2013-04-28,10128.0,5
2013-04-28,10301.0,5
2013-04-28,10035.0,5
2013-04-28,10025.0,11
2013-04-28,10024.0,5
2013-04-28,10023.0,6
2013-04-28,10002.0,14
2013-04-28,10003.0,12
2013-04-28,10004.0,4
2013-04-28,10005.0,1
2013-04-28,10007.0,1
2013-04-28,10009.0,13
2013-04-28,10010.0,7
2013-04-28,10011.0,12
2013-04-28,10012.0,3
2013-04-28,10013.0,4
2013-04-28,10014.0,2
2013-04-28,10016.0,8
2013-04-28,10017.0,4
2013-04-28,10018.0,4
2013-04-28,10019.0,3
2013-04-28,10021.0,6
2013-04-28,10022.0,5
2013-04-28,10302.0,2
2013-04-28,10303.0,1
2013-04-28,10001.0,4
2013-04-28,10305.0,2
2013-04-28,10465.0,9
2013-04-28,10466.0,12
2013-04-28,10467.0,10
2013-04-28,10468.0,15
2013-04-28,10469.0,10
2013-04-28,10470.0,2
2013-04-28,10304.0,8
2013-04-28,10472.0,8
2013-04-28,10473.0,11
2013-04-28,10474.0,1
2013-04-28,10475.0,3
2013-04-28,11203.0,8
2013-04-28,11102.0,6
2013-04-28,11103.0,1
2013-04-28,11104.0,1
2013-04-28,11105.0,3
2013-04-28,11106.0,4
2013-04-28,10464.0,1
2013-04-28,10463.0,6
2013-04-28,10471.0,7
2013-04-28,10461.0,4
2013-04-28,10462.0,12
2013-04-28,10306.0,6
2013-04-28,10307.0,1
2013-04-28,10308.0,4
2013-04-28,10309.0,5
2013-04-28,10312.0,6
2013-04-28,10314.0,7
2013-04-28,10451.0,16
2013-04-28,10310.0,2
2013-04-28,10453.0,17
2013-04-28,10452.0,16
2013-04-28,10459.0,7
2013-04-28,10458.0,12
2013-04-28,10457.0,13
2013-04-28,10460.0,12
2013-04-28,10455.0,11
2013-04-28,10454.0,9
2013-04-28,10456.0,17
2013-04-29,11233.0,10
2013-04-29,11226.0,10
2013-04-29,11228.0,3
2013-04-29,11229.0,9
2013-04-29,11230.0,10
2013-04-29,11231.0,7
2013-04-29,11232.0,1
2013-04-29,11234.0,10
2013-04-29,11357.0,6
2013-04-29,11236.0,10
2013-04-29,11237.0,8
2013-04-29,11238.0,3
2013-04-29,11239.0,1
2013-04-29,11354.0,3
2013-04-29,11355.0,5
2013-04-29,11356.0,5
2013-04-29,11235.0,9
2013-04-29,11225.0,2
2013-04-29,11206.0,10
2013-04-29,11223.0,4
2013-04-29,11358.0,1
2013-04-29,11207.0,15
2013-04-29,11208.0,10
2013-04-29,11209.0,5
2013-04-29,11210.0,11
2013-04-29,11211.0,6
2013-04-29,11212.0,15
2013-04-29,11213.0,3
2013-04-29,11214.0,9
2013-04-29,11215.0,4
2013-04-29,11216.0,13
2013-04-29,11217.0,9
2013-04-29,11218.0,7
2013-04-29,11219.0,1
2013-04-29,11220.0,9
2013-04-29,11221.0,11
2013-04-29,11222.0,3
2013-04-29,11224.0,2
2013-04-29,11360.0,4
2013-04-29,11415.0,2
2013-04-29,11364.0,4
2013-04-29,11420.0,4
2013-04-29,11421.0,3
2013-04-29,11423.0,4
2013-04-29,11426.0,1
2013-04-29,11427.0,4
2013-04-29,11429.0,6
2013-04-29,11432.0,6
2013-04-29,11419.0,3
2013-04-29,11433.0,6
2013-04-29,11435.0,5
2013-04-29,11436.0,3
2013-04-29,11691.0,4
2013-04-29,11692.0,1
2013-04-29,11693.0,1
2013-04-29,11694.0,1
2013-04-29,11205.0,4
2013-04-29,11434.0,11
2013-04-29,11418.0,5
2013-04-29,11417.0,6
2013-04-29,11416.0,3
2013-04-29,11365.0,2
2013-04-29,11367.0,3
2013-04-29,11368.0,5
2013-04-29,11369.0,3
2013-04-29,11370.0,4
2013-04-29,11372.0,4
2013-04-29,11373.0,6
2013-04-29,11374.0,2
2013-04-29,11375.0,7
2013-04-29,11377.0,7
2013-04-29,11378.0,4
2013-04-29,11379.0,2
2013-04-29,11385.0,9
2013-04-29,11411.0,3
2013-04-29,11412.0,1
2013-04-29,11413.0,4
2013-04-29,11414.0,3
2013-04-29,11361.0,3
2013-04-29,11204.0,5
2013-04-29,99999.0,11
2013-04-29,11201.0,12
2013-04-29,10026.0,4
2013-04-29,10027.0,18
2013-04-29,10028.0,2
2013-04-29,10029.0,14
2013-04-29,10030.0,4
2013-04-29,10031.0,5
2013-04-29,10032.0,8
2013-04-29,10025.0,12
2013-04-29,10033.0,3
2013-04-29,10035.0,5
2013-04-29,10036.0,9
2013-04-29,10037.0,1
2013-04-29,10038.0,2
2013-04-29,10039.0,1
2013-04-29,10040.0,2
2013-04-29,10128.0,1
2013-04-29,10034.0,3
2013-04-29,10023.0,3
2013-04-29,10022.0,7
2013-04-29,10021.0,19
2013-04-29,11203.0,9
2013-04-29,10001.0,6
2013-04-29,10002.0,16
2013-04-29,10003.0,22
2013-04-29,10004.0,2
2013-04-29,10005.0,3
2013-04-29,10007.0,2
2013-04-29,10009.0,12
2013-04-29,10010.0,5
2013-04-29,10011.0,5
2013-04-29,10012.0,5
2013-04-29,10013.0,5
2013-04-29,10014.0,3
2013-04-29,10016.0,9
2013-04-29,10017.0,4
2013-04-29,10018.0,6
2013-04-29,10019.0,7
2013-04-29,10301.0,3
2013-04-29,10303.0,5
2013-04-29,10024.0,7
2013-04-29,10305.0,5
2013-04-29,10465.0,1
2013-04-29,10466.0,7
2013-04-29,10467.0,18
2013-04-29,10468.0,7
2013-04-29,10469.0,12
2013-04-29,10470.0,2
2013-04-29,10472.0,5
2013-04-29,10473.0,5
2013-04-29,10474.0,1
2013-04-29,10475.0,7
2013-04-29,11004.0,3
2013-04-29,11101.0,8
2013-04-29,11102.0,2
2013-04-29,11103.0,2
2013-04-29,11105.0,1
2013-04-29,10304.0,10
2013-04-29,11106.0,2
2013-04-29,10464.0,1
2013-04-29,10463.0,12
2013-04-29,10471.0,3
2013-04-29,10307.0,1
2013-04-29,10306.0,3
2013-04-29,10462.0,8
2013-04-29,10308.0,3
2013-04-29,10309.0,7
2013-04-29,10310.0,1
2013-04-29,10312.0,2
2013-04-29,10451.0,9
2013-04-29,10452.0,11
2013-04-29,10453.0,10
2013-04-29,10314.0,10
2013-04-29,10455.0,6
2013-04-29,10456.0,18
2013-04-29,10457.0,12
2013-04-29,10458.0,7
2013-04-29,10459.0,4
2013-04-29,10460.0,9
2013-04-29,10461.0,9
2013-04-29,10454.0,7
2013-04-30,11226.0,16
2013-04-30,11233.0,12
2013-04-30,11228.0,2
2013-04-30,11229.0,8
2013-04-30,11230.0,10
2013-04-30,11231.0,1
2013-04-30,11232.0,1
2013-04-30,11234.0,11
2013-04-30,11357.0,4
2013-04-30,11236.0,6
2013-04-30,11237.0,8
2013-04-30,11238.0,9
2013-04-30,11239.0,3
2013-04-30,11354.0,6
2013-04-30,11355.0,3
2013-04-30,11356.0,1
2013-04-30,11225.0,4
2013-04-30,11235.0,12
2013-04-30,11224.0,8
2013-04-30,11205.0,10
2013-04-30,11222.0,3
2013-04-30,11358.0,2
2013-04-30,11206.0,7
2013-04-30,11207.0,10
2013-04-30,11208.0,13
2013-04-30,11209.0,4
2013-04-30,11210.0,8
2013-04-30,11211.0,13
2013-04-30,11212.0,24
2013-04-30,11213.0,10
2013-04-30,11214.0,8
2013-04-30,11215.0,5
2013-04-30,11216.0,7
2013-04-30,11217.0,5
2013-04-30,11218.0,4
2013-04-30,11219.0,5
2013-04-30,11220.0,3
2013-04-30,11221.0,10
2013-04-30,11223.0,11
2013-04-30,11360.0,2
2013-04-30,11694.0,2
2013-04-30,11362.0,4
2013-04-30,11418.0,3
2013-04-30,11419.0,3
2013-04-30,11420.0,5
2013-04-30,11421.0,4
2013-04-30,11422.0,1
2013-04-30,11427.0,1
2013-04-30,11428.0,2
2013-04-30,11429.0,2
2013-04-30,11432.0,10
2013-04-30,11433.0,8
2013-04-30,11434.0,10
2013-04-30,11435.0,5
2013-04-30,11436.0,1
2013-04-30,11691.0,6
2013-04-30,11692.0,1
2013-04-30,11693.0,2
2013-04-30,99999.0,16
2013-04-30,11417.0,4
2013-04-30,11361.0,2
2013-04-30,11416.0,1
2013-04-30,11414.0,4
2013-04-30,11364.0,2
2013-04-30,11365.0,2
2013-04-30,11366.0,1
2013-04-30,11367.0,2
2013-04-30,11368.0,5
2013-04-30,11370.0,2
2013-04-30,11372.0,2
2013-04-30,11373.0,6
2013-04-30,11374.0,7
2013-04-30,11375.0,3
2013-04-30,11377.0,4
2013-04-30,11378.0,5
2013-04-30,11379.0,6
2013-04-30,11385.0,6
2013-04-30,11411.0,3
2013-04-30,11412.0,7
2013-04-30,11413.0,4
2013-04-30,11415.0,3
2013-04-30,11204.0,3
2013-04-30,11201.0,17
2013-04-30,11106.0,3
2013-04-30,10026.0,4
2013-04-30,10027.0,17
2013-04-30,10028.0,5
2013-04-30,10029.0,14
2013-04-30,10030.0,5
2013-04-30,10031.0,4
2013-04-30,10032.0,12
2013-04-30,10025.0,9
2013-04-30,10033.0,8
2013-04-30,10035.0,13
2013-04-30,10036.0,4
2013-04-30,10037.0,2
2013-04-30,10038.0,6
2013-04-30,10039.0,7
2013-04-30,10040.0,4
2013-04-30,10128.0,1
2013-04-30,10034.0,4
2013-04-30,10024.0,6
2013-04-30,10023.0,6
2013-04-30,10022.0,10
2013-04-30,11203.0,11
2013-04-30,10002.0,24
2013-04-30,10003.0,9
2013-04-30,10005.0,1
2013-04-30,10006.0,2
2013-04-30,10007.0,3
2013-04-30,10009.0,7
2013-04-30,10010.0,4
2013-04-30,10011.0,8
2013-04-30,10012.0,1
2013-04-30,10013.0,7
2013-04-30,10014.0,4
2013-04-30,10016.0,9
2013-04-30,10017.0,7
2013-04-30,10018.0,8
2013-04-30,10019.0,12
2013-04-30,10021.0,7
2013-04-30,10301.0,5
2013-04-30,10303.0,1
2013-04-30,10001.0,6
2013-04-30,10305.0,6
2013-04-30,10466.0,9
2013-04-30,10467.0,12
2013-04-30,10468.0,7
2013-04-30,10469.0,5
2013-04-30,10470.0,1
2013-04-30,10471.0,2
2013-04-30,10472.0,8
2013-04-30,10473.0,7
2013-04-30,10474.0,3
2013-04-30,10475.0,3
2013-04-30,11004.0,2
2013-04-30,11005.0,1
2013-04-30,11101.0,11
2013-04-30,11102.0,4
2013-04-30,11103.0,5
2013-04-30,11104.0,2
2013-04-30,10304.0,9
2013-04-30,10465.0,4
2013-04-30,10464.0,1
2013-04-30,11105.0,3
2013-04-30,10462.0,8
2013-04-30,10463.0,11
2013-04-30,10306.0,3
2013-04-30,10307.0,1
2013-04-30,10309.0,4
2013-04-30,10310.0,2
2013-04-30,10312.0,8
2013-04-30,10451.0,14
2013-04-30,10452.0,14
2013-04-30,10314.0,8
2013-04-30,10454.0,7
2013-04-30,10455.0,7
2013-04-30,10456.0,18
2013-04-30,10457.0,11
2013-04-30,10458.0,13
2013-04-30,10459.0,3
2013-04-30,10460.0,15
2013-04-30,10461.0,8
2013-04-30,10453.0,14
2013-05-01,11233.0,15
2013-05-01,11228.0,1
2013-05-01,11229.0,4
2013-05-01,11230.0,14
2013-05-01,11231.0,6
2013-05-01,11232.0,3
2013-05-01,11234.0,5
2013-05-01,11357.0,2
2013-05-01,11236.0,10
2013-05-01,11237.0,10
2013-05-01,11238.0,8
2013-05-01,11239.0,1
2013-05-01,11354.0,7
2013-05-01,11355.0,5
2013-05-01,11356.0,2
2013-05-01,11235.0,7
2013-05-01,11226.0,10
2013-05-01,11217.0,6
2013-05-01,11224.0,10
2013-05-01,11358.0,3
2013-05-01,11207.0,12
2013-05-01,11208.0,15
2013-05-01,11209.0,5
2013-05-01,11210.0,5
2013-05-01,11211.0,9
2013-05-01,11212.0,12
2013-05-01,11213.0,14
2013-05-01,11214.0,6
2013-05-01,11215.0,6
2013-05-01,11216.0,6
2013-05-01,11218.0,1
2013-05-01,11219.0,8
2013-05-01,11220.0,10
2013-05-01,11221.0,6
2013-05-01,11222.0,5
2013-05-01,11223.0,6
2013-05-01,11225.0,9
2013-05-01,11360.0,1
2013-05-01,11416.0,3
2013-05-01,11362.0,2
2013-05-01,11421.0,1
2013-05-01,11423.0,5
2013-05-01,11426.0,1
2013-05-01,11427.0,3
2013-05-01,11428.0,3
2013-05-01,11432.0,8
2013-05-01,11433.0,6
2013-05-01,11420.0,6
2013-05-01,11434.0,4
2013-05-01,11436.0,3
2013-05-01,11691.0,6
2013-05-01,11692.0,2
2013-05-01,11693.0,1
2013-05-01,11694.0,4
2013-05-01,99999.0,19
2013-05-01,11206.0,15
2013-05-01,11435.0,7
2013-05-01,11419.0,6
2013-05-01,11418.0,6
2013-05-01,11417.0,2
2013-05-01,11364.0,3
2013-05-01,11365.0,6
2013-05-01,11367.0,4
2013-05-01,11368.0,8
2013-05-01,11370.0,3
2013-05-01,11372.0,2
2013-05-01,11373.0,10
2013-05-01,11374.0,8
2013-05-01,11375.0,2
2013-05-01,11377.0,2
2013-05-01,11378.0,3
2013-05-01,11379.0,2
2013-05-01,11385.0,6
2013-05-01,11411.0,2
2013-05-01,11412.0,3
2013-05-01,11413.0,4
2013-05-01,11414.0,4
2013-05-01,11361.0,1
2013-05-01,11205.0,8
2013-05-01,11106.0,4
2013-05-01,11203.0,9
2013-05-01,10027.0,13
2013-05-01,10028.0,3
2013-05-01,10029.0,16
2013-05-01,10030.0,9
2013-05-01,10031.0,2
2013-05-01,10032.0,10
2013-05-01,10033.0,5
2013-05-01,10026.0,6
2013-05-01,10034.0,10
2013-05-01,10036.0,4
2013-05-01,10037.0,3
2013-05-01,10038.0,1
2013-05-01,10039.0,1
2013-05-01,10040.0,5
2013-05-01,10128.0,9
2013-05-01,10301.0,4
2013-05-01,10035.0,4
2013-05-01,10025.0,8
2013-05-01,10024.0,2
2013-05-01,10022.0,6
2013-05-01,10001.0,11
2013-05-01,10002.0,17
2013-05-01,10003.0,7
2013-05-01,10004.0,5
2013-05-01,10006.0,1
2013-05-01,10007.0,2
2013-05-01,10009.0,13
2013-05-01,10010.0,5
2013-05-01,10011.0,7
2013-05-01,10012.0,6
2013-05-01,10013.0,9
2013-05-01,10014.0,7
2013-05-01,10016.0,12
2013-05-01,10017.0,8
2013-05-01,10018.0,8
2013-05-01,10019.0,7
2013-05-01,10021.0,6
2013-05-01,10302.0,4
2013-05-01,10304.0,6
2013-05-01,11204.0,2
2013-05-01,10306.0,6
2013-05-01,10466.0,8
2013-05-01,10467.0,9
2013-05-01,10468.0,8
2013-05-01,10469.0,14
2013-05-01,10470.0,2
2013-05-01,10471.0,5
2013-05-01,10473.0,12
2013-05-01,10465.0,6
2013-05-01,10474.0,2
2013-05-01,11004.0,2
2013-05-01,11101.0,14
2013-05-01,11102.0,7
2013-05-01,11103.0,7
2013-05-01,11105.0,3
2013-05-01,10305.0,4
2013-05-01,11201.0,14
2013-05-01,10475.0,2
2013-05-01,10463.0,4
2013-05-01,10472.0,11
2013-05-01,10461.0,7
2013-05-01,10462.0,5
2013-05-01,10308.0,1
2013-05-01,10309.0,1
2013-05-01,10310.0,4
2013-05-01,10312.0,3
2013-05-01,10314.0,12
2013-05-01,10451.0,15
2013-05-01,10452.0,10
2013-05-01,10307.0,1
2013-05-01,10454.0,14
2013-05-01,10455.0,10
2013-05-01,10456.0,18
2013-05-01,10457.0,14
2013-05-01,10458.0,5
2013-05-01,10459.0,12
2013-05-01,10460.0,8
2013-05-01,10453.0,11
2013-05-02,11224.0,7
2013-05-02,11225.0,8
2013-05-02,11226.0,7
2013-05-02,11228.0,6
2013-05-02,11229.0,18
2013-05-02,11230.0,12
2013-05-02,11231.0,8
2013-05-02,11232.0,3
2013-05-02,11236.0,7
2013-05-02,11234.0,13
2013-05-02,11235.0,11
2013-05-02,11237.0,13
2013-05-02,11238.0,6
2013-05-02,11239.0,2
2013-05-02,11354.0,3
2013-05-02,11223.0,7
2013-05-02,11233.0,8
2013-05-02,11221.0,16
2013-05-02,11201.0,13
2013-05-02,11219.0,3
2013-05-02,11355.0,6
2013-05-02,11203.0,10
2013-05-02,11204.0,2
2013-05-02,11205.0,8
2013-05-02,11206.0,9
2013-05-02,11207.0,29
2013-05-02,11208.0,10
2013-05-02,11209.0,4
2013-05-02,11210.0,5
2013-05-02,11211.0,15
2013-05-02,11212.0,9
2013-05-02,11213.0,5
2013-05-02,11214.0,10
2013-05-02,11215.0,8
2013-05-02,11216.0,14
2013-05-02,11217.0,7
2013-05-02,11218.0,5
2013-05-02,11220.0,6
2013-05-02,11357.0,2
2013-05-02,11413.0,9
2013-05-02,11360.0,3
2013-05-02,11419.0,3
2013-05-02,11420.0,9
2013-05-02,11421.0,3
2013-05-02,11422.0,3
2013-05-02,11423.0,2
2013-05-02,11426.0,4
2013-05-02,11427.0,3
2013-05-02,11418.0,7
2013-05-02,11429.0,2
2013-05-02,11433.0,6
2013-05-02,11434.0,6
2013-05-02,11435.0,2
2013-05-02,11436.0,4
2013-05-02,11691.0,8
2013-05-02,11694.0,1
2013-05-02,99999.0,21
2013-05-02,11432.0,9
2013-05-02,11417.0,1
2013-05-02,11416.0,6
2013-05-02,11414.0,3
2013-05-02,11361.0,2
2013-05-02,11362.0,2
2013-05-02,11363.0,1
2013-05-02,11364.0,3
2013-05-02,11365.0,3
2013-05-02,11367.0,3
2013-05-02,11368.0,8
2013-05-02,11372.0,4
2013-05-02,11373.0,9
2013-05-02,11374.0,1
2013-05-02,11375.0,6
2013-05-02,11377.0,3
2013-05-02,11378.0,4
2013-05-02,11385.0,8
2013-05-02,11411.0,4
2013-05-02,11412.0,1
2013-05-02,11106.0,6
2013-05-02,11358.0,2
2013-05-02,11105.0,6
2013-05-02,11222.0,4
2013-05-02,11103.0,1
2013-05-02,10025.0,9
2013-05-02,10026.0,10
2013-05-02,10027.0,9
2013-05-02,10028.0,1
2013-05-02,10029.0,16
2013-05-02,10030.0,5
2013-05-02,10031.0,6
2013-05-02,10023.0,5
2013-05-02,10032.0,5
2013-05-02,10034.0,6
2013-05-02,10035.0,15
2013-05-02,10036.0,12
2013-05-02,10037.0,4
2013-05-02,10039.0,4
2013-05-02,10040.0,3
2013-05-02,10128.0,3
2013-05-02,10033.0,1
2013-05-02,10022.0,10
2013-05-02,10021.0,7
2013-05-02,10019.0,12
2013-05-02,11104.0,4
2013-05-02,10001.0,7
2013-05-02,10002.0,13
2013-05-02,10003.0,9
2013-05-02,10004.0,3
2013-05-02,10005.0,2
2013-05-02,10006.0,1
2013-05-02,10007.0,2
2013-05-02,10009.0,6
2013-05-02,10010.0,4
2013-05-02,10011.0,11
2013-05-02,10012.0,4
2013-05-02,10013.0,11
2013-05-02,10014.0,7
2013-05-02,10016.0,7
2013-05-02,10017.0,9
2013-05-02,10018.0,7
2013-05-02,10280.0,1
2013-05-02,10301.0,7
2013-05-02,10024.0,5
2013-05-02,10303.0,1
2013-05-02,10462.0,5
2013-05-02,10463.0,7
2013-05-02,10464.0,1
2013-05-02,10465.0,4
2013-05-02,10466.0,7
2013-05-02,10468.0,4
2013-05-02,10469.0,6
2013-05-02,10470.0,2
2013-05-02,10471.0,1
2013-05-02,10472.0,6
2013-05-02,10473.0,9
2013-05-02,10474.0,1
2013-05-02,10475.0,7
2013-05-02,11004.0,2
2013-05-02,11101.0,7
2013-05-02,10302.0,5
2013-05-02,11102.0,2
2013-05-02,10461.0,4
2013-05-02,10460.0,10
2013-05-02,10467.0,18
2013-05-02,10305.0,10
2013-05-02,10304.0,6
2013-05-02,10459.0,12
2013-05-02,10306.0,5
2013-05-02,10307.0,1
2013-05-02,10308.0,3
2013-05-02,10309.0,3
2013-05-02,10310.0,5
2013-05-02,10314.0,16
2013-05-02,10451.0,9
2013-05-02,10312.0,4
2013-05-02,10453.0,15
2013-05-02,10454.0,12
2013-05-02,10455.0,10
2013-05-02,10456.0,14
2013-05-02,10457.0,3
2013-05-02,10458.0,12
2013-05-02,10452.0,9
2013-05-03,11235.0,9
2013-05-03,11230.0,7
2013-05-03,11229.0,6
2013-05-03,11231.0,2
2013-05-03,11232.0,2
2013-05-03,11233.0,8
2013-05-03,11234.0,8
2013-05-03,11236.0,10
2013-05-03,11358.0,1
2013-05-03,11238.0,1
2013-05-03,11251.0,2
2013-05-03,11354.0,7
2013-05-03,11355.0,3
2013-05-03,11356.0,2
2013-05-03,11357.0,5
2013-05-03,11228.0,4
2013-05-03,11360.0,2
2013-05-03,11237.0,5
2013-05-03,11226.0,12
2013-05-03,11208.0,15
2013-05-03,11224.0,11
2013-05-03,11361.0,4
2013-05-03,11207.0,14
2013-05-03,11209.0,8
2013-05-03,11210.0,9
2013-05-03,11211.0,8
2013-05-03,11212.0,17
2013-05-03,11213.0,9
2013-05-03,11214.0,10
2013-05-03,11215.0,6
2013-05-03,11216.0,10
2013-05-03,11217.0,3
2013-05-03,11218.0,2
2013-05-03,11219.0,8
2013-05-03,11220.0,11
2013-05-03,11221.0,9
2013-05-03,11222.0,5
2013-05-03,11223.0,9
2013-05-03,11225.0,4
2013-05-03,11362.0,2
2013-05-03,11693.0,2
2013-05-03,11365.0,5
2013-05-03,11421.0,4
2013-05-03,11422.0,1
2013-05-03,11423.0,2
2013-05-03,11426.0,1
2013-05-03,11427.0,2
2013-05-03,11428.0,2
2013-05-03,11429.0,3
2013-05-03,11430.0,1
2013-05-03,11432.0,6
2013-05-03,11433.0,13
2013-05-03,11434.0,6
2013-05-03,11435.0,2
